"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.stimuli","Answer.answer","Approve","Reject"
"307FVKVSYQEGHMRTABQOTM8R2G474E","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","320DUZ38G7LR0HJ9WNMOUL6K99GGJ1","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 16:04:57 PST 2015","Thu Dec 17 16:05:04 PST 2015","Fri Dec 18 00:05:04 PST 2015","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/8_Cartesian.png","C"
"307FVKVSYQEGHMRTABQOTM8R2G474E","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","39GXDJN2OTDLYXDLUEOJ5W0GGDYV89","A3JEXA6ME8GTMO","Approved","Wed Dec 16 19:56:17 PST 2015","Wed Dec 16 19:56:24 PST 2015","Thu Dec 17 03:56:24 PST 2015","Wed Dec 16 20:07:23 PST 2015","","","7","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/8_Cartesian.png","C"
"307FVKVSYQEGHMRTABQOTM8R2G474E","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3P4RDNWND555W8P4MBMRFXJ0OMAJIY","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:48:04 PST 2015","Thu Dec 17 19:48:15 PST 2015","Fri Dec 18 03:48:15 PST 2015","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/8_Cartesian.png","C"
"307FVKVSYQEGHMRTABQOTM8R2G474E","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3ZSANO2JCF6ELK648XPK41XV4DVFSJ","A34J12A7R98SVB","Submitted","Thu Dec 17 19:31:34 PST 2015","Thu Dec 17 19:31:43 PST 2015","Fri Dec 18 03:31:43 PST 2015","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/8_Cartesian.png","C"
"3R16PJFTS2Q4C1YDT5FXXRDD8044KH","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","374TNBHA8BU88V8MLJS3YMPAS0MYQW","A3JEXA6ME8GTMO","Approved","Wed Dec 16 19:59:27 PST 2015","Wed Dec 16 19:59:38 PST 2015","Thu Dec 17 03:59:38 PST 2015","Wed Dec 16 20:07:27 PST 2015","","","11","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/40_Cartesian.png","B"
"3R16PJFTS2Q4C1YDT5FXXRDD8044KH","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","38F71OA9GTVBNPTZO0TYSSYPCOBFM5","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 15:52:16 PST 2015","Thu Dec 17 15:52:40 PST 2015","Thu Dec 17 23:52:40 PST 2015","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/40_Cartesian.png","B"
"3R16PJFTS2Q4C1YDT5FXXRDD8044KH","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3FE2ERCCZX7BE535FJ4GWQ1Y9UFOPY","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:47:55 PST 2015","Thu Dec 17 19:48:03 PST 2015","Fri Dec 18 03:48:03 PST 2015","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/40_Cartesian.png","B"
"3R16PJFTS2Q4C1YDT5FXXRDD8044KH","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3J88R45B2GXY8EHXGARCF3SRLYKPX4","A34J12A7R98SVB","Submitted","Thu Dec 17 19:37:13 PST 2015","Thu Dec 17 19:37:41 PST 2015","Fri Dec 18 03:37:41 PST 2015","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/40_Cartesian.png","B"
"366FYU4PTFOM43V6IBRA6DP4LPYEKX","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","338JKRMM26YUZKBGMNRTMMF2YM1HAN","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:49:37 PST 2015","Thu Dec 17 19:50:00 PST 2015","Fri Dec 18 03:50:00 PST 2015","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/5_Parallel.png","C"
"366FYU4PTFOM43V6IBRA6DP4LPYEKX","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3LJ7UR74RHC77RHAGKCFE3QYSOEN4R","A34J12A7R98SVB","Submitted","Thu Dec 17 19:31:44 PST 2015","Thu Dec 17 19:31:52 PST 2015","Fri Dec 18 03:31:52 PST 2015","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/5_Parallel.png","C"
"366FYU4PTFOM43V6IBRA6DP4LPYEKX","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3TS1AR6UQQDS2MMCKUR99A1ZHZG7FM","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 15:25:00 PST 2015","Thu Dec 17 15:25:07 PST 2015","Thu Dec 17 23:25:07 PST 2015","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/5_Parallel.png","C"
"366FYU4PTFOM43V6IBRA6DP4LPYEKX","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3U088ZLJVKSGVX8NPKG0YJDC4OP0W2","A3JEXA6ME8GTMO","Approved","Wed Dec 16 19:57:51 PST 2015","Wed Dec 16 19:58:03 PST 2015","Thu Dec 17 03:58:03 PST 2015","Wed Dec 16 20:07:24 PST 2015","","","12","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/5_Parallel.png","C"
"3Z33IC0JCZLJPIY194PVG8ZAAQP9V4","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","30BUDKLTXDUL948X1QS6T823ES8E5Y","A34J12A7R98SVB","Submitted","Thu Dec 17 19:34:42 PST 2015","Thu Dec 17 19:34:55 PST 2015","Fri Dec 18 03:34:55 PST 2015","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/48_Cartesian.png","C"
"3Z33IC0JCZLJPIY194PVG8ZAAQP9V4","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","33JKGHPFYCTNBH6GMOCB0X7YEFZNMM","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:37:09 PST 2015","Thu Dec 17 19:37:31 PST 2015","Fri Dec 18 03:37:31 PST 2015","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/48_Cartesian.png","C"
"3Z33IC0JCZLJPIY194PVG8ZAAQP9V4","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3E47SOBEYQVIOUJYCJ55ST65Y2ZICH","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 16:07:41 PST 2015","Thu Dec 17 16:07:59 PST 2015","Fri Dec 18 00:07:59 PST 2015","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/48_Cartesian.png","C"
"3Z33IC0JCZLJPIY194PVG8ZAAQP9V4","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3P59JYT76LJVZQ7792F3UNZSXSR2TY","A3JEXA6ME8GTMO","Approved","Wed Dec 16 19:43:52 PST 2015","Wed Dec 16 19:54:36 PST 2015","Thu Dec 17 03:54:36 PST 2015","Wed Dec 16 20:07:30 PST 2015","","","644","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/48_Cartesian.png","C"
"3J9L0X0VDELW47Y6ZEUR2AIOHZR9WE","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","36H9ULYP62TLMHNEL3G6C0688UIFJ3","A34J12A7R98SVB","Submitted","Thu Dec 17 19:27:33 PST 2015","Thu Dec 17 19:27:46 PST 2015","Fri Dec 18 03:27:46 PST 2015","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/38_Cartesian.png","B"
"3J9L0X0VDELW47Y6ZEUR2AIOHZR9WE","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3HVVDCPGTERL0B0E2NMY3R0XC7LYTA","A3JEXA6ME8GTMO","Approved","Wed Dec 16 20:02:00 PST 2015","Wed Dec 16 20:02:09 PST 2015","Thu Dec 17 04:02:09 PST 2015","Wed Dec 16 20:07:26 PST 2015","","","9","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/38_Cartesian.png","B"
"3J9L0X0VDELW47Y6ZEUR2AIOHZR9WE","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3MRNMEIQW55UJNXIXIXT4FGF067DLS","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:27:50 PST 2015","Thu Dec 17 19:28:16 PST 2015","Fri Dec 18 03:28:16 PST 2015","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/38_Cartesian.png","B"
"3J9L0X0VDELW47Y6ZEUR2AIOHZR9WE","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3WMOAN2SRBW6140P0GD2NTQB589NV1","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 16:04:30 PST 2015","Thu Dec 17 16:04:39 PST 2015","Fri Dec 18 00:04:39 PST 2015","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/38_Cartesian.png","B"
"3SZYX62S5FZYD5VTOG9YYEE52CZ75J","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3DUZQ9U6SMN3HHSU8CUOMN0HS75SV6","A3JEXA6ME8GTMO","Approved","Wed Dec 16 19:59:38 PST 2015","Wed Dec 16 19:59:44 PST 2015","Thu Dec 17 03:59:44 PST 2015","Wed Dec 16 20:07:27 PST 2015","","","6","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/44_Cartesian.png","B"
"3SZYX62S5FZYD5VTOG9YYEE52CZ75J","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3FQ5JJ512LNSLT6D1CZVLKFUPA4KNE","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:33:42 PST 2015","Thu Dec 17 19:33:52 PST 2015","Fri Dec 18 03:33:52 PST 2015","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/44_Cartesian.png","B"
"3SZYX62S5FZYD5VTOG9YYEE52CZ75J","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3LO69W1SU3CXV779Z8Y1A0JCDYLGL3","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 16:07:16 PST 2015","Thu Dec 17 16:07:24 PST 2015","Fri Dec 18 00:07:24 PST 2015","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/44_Cartesian.png","B"
"3SZYX62S5FZYD5VTOG9YYEE52CZ75J","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3OONKJ5DKCI9AB2VWEMF16W9SQ0BO0","A34J12A7R98SVB","Submitted","Thu Dec 17 19:31:11 PST 2015","Thu Dec 17 19:31:24 PST 2015","Fri Dec 18 03:31:24 PST 2015","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/44_Cartesian.png","B"
"37YYO3NWHCPPO7Z4U74HS6CTV4CCCP","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3H7Z272LX7638K082ROO49X4EP8PLG","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 16:04:50 PST 2015","Thu Dec 17 16:04:56 PST 2015","Fri Dec 18 00:04:56 PST 2015","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/2_Cartesian.png","equal"
"37YYO3NWHCPPO7Z4U74HS6CTV4CCCP","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3I02618YA056RAN2B5GPVWTNRGPUP3","A3JEXA6ME8GTMO","Approved","Wed Dec 16 19:42:06 PST 2015","Wed Dec 16 19:42:14 PST 2015","Thu Dec 17 03:42:14 PST 2015","Wed Dec 16 20:07:24 PST 2015","","","8","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/2_Cartesian.png","equal"
"37YYO3NWHCPPO7Z4U74HS6CTV4CCCP","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3PIWWX1FJJ51RJ9A4T7RRYY011ZJJA","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:48:53 PST 2015","Thu Dec 17 19:49:03 PST 2015","Fri Dec 18 03:49:03 PST 2015","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/2_Cartesian.png","C"
"37YYO3NWHCPPO7Z4U74HS6CTV4CCCP","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3S96KQ6I9M3I205N6RZKQ6QWUJTDTV","A34J12A7R98SVB","Submitted","Thu Dec 17 19:30:02 PST 2015","Thu Dec 17 19:30:18 PST 2015","Fri Dec 18 03:30:18 PST 2015","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/2_Cartesian.png","equal"
"3WKGUBL7SYLFW7GVE5RYCRQSX094LK","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","34S6N1K2ZVIBV32KJEGJV0VDSY0HL5","A34J12A7R98SVB","Submitted","Thu Dec 17 19:26:44 PST 2015","Thu Dec 17 19:27:07 PST 2015","Fri Dec 18 03:27:07 PST 2015","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/37_Parallel.png","C"
"3WKGUBL7SYLFW7GVE5RYCRQSX094LK","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3I02618YA056RAN2B5GPVWTNRG3PUC","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:34:23 PST 2015","Thu Dec 17 19:34:45 PST 2015","Fri Dec 18 03:34:45 PST 2015","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/37_Parallel.png","C"
"3WKGUBL7SYLFW7GVE5RYCRQSX094LK","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3OB0CAO74HOVV29J2T59P8X91DQYH0","A3JEXA6ME8GTMO","Approved","Wed Dec 16 19:56:01 PST 2015","Wed Dec 16 19:56:10 PST 2015","Thu Dec 17 03:56:10 PST 2015","Wed Dec 16 20:07:29 PST 2015","","","9","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/37_Parallel.png","C"
"3WKGUBL7SYLFW7GVE5RYCRQSX094LK","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3VHHR074H3GE2EW865U74N6JEV2L75","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 16:06:11 PST 2015","Thu Dec 17 16:06:24 PST 2015","Fri Dec 18 00:06:24 PST 2015","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/37_Parallel.png","C"
"3BPP3MA3TBJXO9DO3B3BLD2JAP3EL0","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","37WLF8U1WPPKE80L2VDEJ9T8UK26KD","A3JEXA6ME8GTMO","Approved","Wed Dec 16 20:00:56 PST 2015","Wed Dec 16 20:01:30 PST 2015","Thu Dec 17 04:01:30 PST 2015","Wed Dec 16 20:07:25 PST 2015","","","34","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/53_Parallel.png","C"
"3BPP3MA3TBJXO9DO3B3BLD2JAP3EL0","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3IKZ72A5B4FH57EZ018Y57NPHENFN7","A34J12A7R98SVB","Submitted","Thu Dec 17 19:28:47 PST 2015","Thu Dec 17 19:29:04 PST 2015","Fri Dec 18 03:29:04 PST 2015","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/53_Parallel.png","C"
"3BPP3MA3TBJXO9DO3B3BLD2JAP3EL0","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3KYQYYSHYV62P80FAADLWWK9VBCODK","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:42:02 PST 2015","Thu Dec 17 19:42:26 PST 2015","Fri Dec 18 03:42:26 PST 2015","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/53_Parallel.png","C"
"3BPP3MA3TBJXO9DO3B3BLD2JAP3EL0","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3UXUOQ9OKEWX6V549E5HV9Q8KJ37A9","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 15:23:52 PST 2015","Thu Dec 17 15:23:55 PST 2015","Thu Dec 17 23:23:55 PST 2015","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/53_Parallel.png","C"
"3KI0JD2ZU0HUW9V7TZJ3QKS5Y7A76Z","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","30H4UDGLT2HNE2IT23P34MCTEUYPMI","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 16:06:24 PST 2015","Thu Dec 17 16:06:53 PST 2015","Fri Dec 18 00:06:53 PST 2015","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/35_Parallel.png","B"
"3KI0JD2ZU0HUW9V7TZJ3QKS5Y7A76Z","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3570Y55XZPIHV6E8INNR48L8MDDYG1","A3JEXA6ME8GTMO","Approved","Wed Dec 16 19:55:40 PST 2015","Wed Dec 16 19:56:00 PST 2015","Thu Dec 17 03:56:00 PST 2015","Wed Dec 16 20:07:26 PST 2015","","","20","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/35_Parallel.png","C"
"3KI0JD2ZU0HUW9V7TZJ3QKS5Y7A76Z","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3LO69W1SU3CXV779Z8Y1A0JCDYNGL5","A34J12A7R98SVB","Submitted","Thu Dec 17 19:39:14 PST 2015","Thu Dec 17 19:39:37 PST 2015","Fri Dec 18 03:39:37 PST 2015","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/35_Parallel.png","C"
"3KI0JD2ZU0HUW9V7TZJ3QKS5Y7A76Z","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3WLEIWSYHOG5UHGC98YEG4W4MY9H2G","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:43:31 PST 2015","Thu Dec 17 19:43:52 PST 2015","Fri Dec 18 03:43:52 PST 2015","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/35_Parallel.png","B"
"3PR3LXCWSEYBT73W9JQD4TWVQ1X9X7","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","337RC3OW051GD4X4O3XNA1MM0DXVLV","A3JEXA6ME8GTMO","Approved","Wed Dec 16 20:03:19 PST 2015","Wed Dec 16 20:03:27 PST 2015","Thu Dec 17 04:03:27 PST 2015","Wed Dec 16 20:07:27 PST 2015","","","8","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/46_Cartesian.png","C"
